mggid	ship	cruise	sample	device_code	device	year	month	day	time	latdeg	latmin	latminhun	ns	londeg	lonmin	lonminhun	lonew	latlon_orig	lat	lon	water_depth	core_length	device2	comments
20995002	Brown Bear	BB236	079	0	unknown	1959	08	16		67	35	00	N	166	42	00	W	m	67.5833	-166.7	46				
20995002	Brown Bear	BB236	055	100	grab, undifferentiated	1959	08	12		66	55	00	N	163	20	00	W	m	66.9167	-163.3333	13	1			
20995002	Northwind	NW362	002	101	grab, orange peel	1962	10	06		66	30	00	N	167	00	00	W	m	66.5	-167	29	0			
20995002	Northwind	NW362	004	101	grab, orange peel	1962	10	06		66	59	00	N	165	58	00	W	m	66.9833	-165.9667	24	0			
20995002	Northwind	NW262	025	501	core, piston, kullenberg	1962	09	12		63	30	00	N	176	00	00	W	m	63.5	-176	85	114			
20995002	Northwind	NW262	029	401	core, gravity, phleger	1962	09	13		62	31	40	N	175	00	00	W	m	62.5233	-175	0	33			
20995002	Northwind	NW262	033	501	core, piston, kullenberg	1962	09	13		63	00	00	N	174	02	00	W	m	63	-174.0333	75	86			
20995002	Northwind	NW262	036	501	core, piston, kullenberg	1962	09	14		62	30	00	N	173	00	00	W	m	62.5	-173	0	41			
20995002	Northwind	NW262	019	401	core, gravity, phleger	1962	09	11		62	32	00	N	177	56	00	W	m	62.5333	-177.9333	0	43			
20995002	Northwind	NW262	010	401	core, gravity, phleger	1962	09	09		64	30	00	N	175	00	00	W	m	64.5	-175	0	18			
20995002	Northwind	NW262	012	401	core, gravity, phleger	1962	09	09		64	55	50	N	179	49	00	W	m	64.925	-179.8167	63	52			
20995002	Northwind	NW261	061	101	grab, orange peel	1961	09	19		65	00	50	N	170	30	00	W	m	65.0083	-170.5	46				
20995002	Northwind	NW261	066	101	grab, orange peel	1961	09	19		65	14	50	N	168	30	00	W	m	65.2417	-168.5	51				
06245001	Townsend Cromwell	JPO 212	317	100	grab, undifferentiated	1975	06	7	0310	59	27	20	N	140	49	39	W	m	59.4533	-140.8232	274		GRAB SAMPLE		
06245001	Townsend Cromwell	JPO 212	308	100	grab, undifferentiated	1975	06	6	2120	59	25	80	N	141	21	09	W	m	59.43	-141.3515	201		GRAB SAMPLE		
06245001	Townsend Cromwell	JPO 212	296	104	grab, shipek	1975	06	04	1525	59	45	50	N	141	43	50	W	m	59.7583	-141.725	49		SHIPEK GRAB		
06245001	Townsend Cromwell	JPO 212	3	300	core, box	1975	05	28	0418	59	41	80	N	147	49	19	W	m	59.6967	-147.8198			BOX CORE		
06245001	Townsend Cromwell	JPO 212	305	103	grab, van veen	1975	06	06	1745	59	05	40	N	141	09	80	W	m	59.09	-141.1633	252		VAN VEEN GRAB		
06245001	Townsend Cromwell	JPO 212	286	100	grab, undifferentiated	1975	06	4	0700	59	43	00	N	142	13	09	W	m	59.7167	-142.2182	157		GRAB SAMPLE		
06245001	Townsend Cromwell	JPO 212	276	104	grab, shipek	1975	06	6	0428	59	32	60	N	142	36	39	W	m	59.5433	-142.6065	155		SHIPEK GRAB		
06245001	Townsend Cromwell	JPO 212	272	104	grab, shipek	1975	06	05	1455	59	35	40	N	142	36	80	W	m	59.59	-142.6133	301		SHIPEK GRAB		
20995002	Northwind	NW362	007	101	grab, orange peel	1962	10	10		69	34	00	N	178	39	00	W	m	69.5667	-178.65	44				
20995002	Thomas G. Thompson	TT043	022_039	100	grab, undifferentiated	1969	09	17		63	56	80	N	172	31	00	W	m	63.9467	-172.5167	55				
20995002	Thomas G. Thompson	TT042	145_305	500	core, piston undiff.	1969	09	09		61	29	10	N	175	55	90	W	m	61.485	-175.9317	99	571			
20995002	Thomas G. Thompson	TT042	137_293	100	grab, undifferentiated	1969	09	08		62	32	10	N	174	43	00	W	m	62.535	-174.7167	73				
20995002	Thomas G. Thompson	TT042	137_294	500	core, piston undiff.	1969	09	08		62	32	10	N	174	43	00	W	m	62.535	-174.7167	73	119			
20995002	Thomas G. Thompson	TT042	141_298	100	grab, undifferentiated	1969	09	09		61	14	30	N	173	41	90	W	m	61.2383	-173.6983	75				
20995002	Thomas G. Thompson	TT042	135_290	500	core, piston undiff.	1969	09	08		62	54	30	N	173	45	30	W	m	62.905	-173.755	73	393			
20995002	Thomas G. Thompson	TT042	136_292	400	core, gravity undiff.	1969	09	08		62	40	10	N	174	21	90	W	m	62.6683	-174.365	73	20			
20995002	Thomas G. Thompson	TT042	125_274	100	grab, undifferentiated	1969	09	06		61	11	90	N	170	49	10	W	m	61.1983	-170.8183	51				
20995002	Thomas G. Thompson	TT042	120_266	400	core, gravity undiff.	1969	09	06		60	20	00	N	171	35	20	W	m	60.3333	-171.5867	66	40			
20995002	Thomas G. Thompson	TT042	121_268	500	core, piston undiff.	1969	09	06		60	19	90	N	171	42	20	W	m	60.3317	-171.7033	66	177			
20995002	Thomas G. Thompson	TT042	115_256	500	core, piston undiff.	1969	09	05		61	08	30	N	172	17	50	W	m	61.1383	-172.2917	64	462			
06995003	Sea Sounder	S879WG	429	103	grab, van veen	1979	08	04	1113	59	49	88	N	152	14	63	W	m	59.8313	-152.2438	75		VAN VEEN GRAB		
06995003	Sea Sounder	S879WG	437	103	grab, van veen	1979	08	09	0414	57	01	14	N	153	10	31	W	m	57.019	-153.1718	72		VAN VEEN GRAB		
06995003	Sea Sounder	S879WG	426	103	grab, van veen	1979	08	04	0800	60	00	62	N	151	59	84	W	m	60.0103	-151.9973	52		VAN VEEN GRAB		
06995003	Sea Sounder	S879WG	420	103	grab, van veen	1979	08	04	0151	59	38	95	N	152	45	07	W	m	59.6492	-152.7512	32		VAN VEEN GRAB		
06995003	Sea Sounder	S879WG	414	600	core, vibrating	1979	08	03	0638	59	27	27	N	152	33	23	W	m	59.4545	-152.5538	65		VIBRATING CORE		
06995003	Sea Sounder	S878WG	354	400	core, gravity undiff.	1978	08	20	1641	56	37	85	N	153	16	05	W	m	56.6308	-153.2675	143		GRAVITY CORE		
06995003	Sea Sounder	S878WG	358	400	core, gravity undiff.	1978	08	22	0056	56	47	03	N	153	11	70	W	m	56.7838	-153.195	122		GRAVITY CORE		
06995003	Sea Sounder	S879WG	405	103	grab, van veen	1979	07	31	1545	59	28	21	N	153	11	82	W	m	59.4702	-153.197	35		VAN VEEN GRAB		
06995003	Sea Sounder	S276WG	43	103	grab, van veen	1976	07	01	2108	59	36	60	N	151	22	07	W	m	59.61	-151.3678	52		VAN VEEN GRAB		
41995002	Multiple	unknown	BRBAY28	0	unknown					57	03	00	N	162	10	20	W	m	57.05	-162.17					
41995002	Multiple	unknown	BRBAY32	0	unknown					57	22	80	N	164	37	20	W	m	57.38	-164.62					
41995002	Multiple	unknown	BRBAY51	0	unknown					58	41	40	N	162	31	20	W	m	58.69	-162.52					
41995002	Multiple	unknown	BRBAY12	0	unknown					57	25	20	N	158	37	80	W	m	57.42	-158.63					
41995002	Multiple	unknown	BRBAY14	0	unknown					56	44	40	N	160	19	80	W	m	56.74	-160.33					
41995002	Multiple	unknown	BRBAY17	0	unknown					57	28	20	N	159	45	00	W	m	57.47	-159.75					
20995002	Thomas G. Thompson	TT020	022_040	500	core, piston undiff.	1967	08	15		67	15	00	N	165	23	50	W	m	67.25	-165.3917	34	378			
20995002	Thomas G. Thompson	TT020	017_024	500	core, piston undiff.	1967	08	14		67	12	00	N	164	25	00	W	m	67.2	-164.4167	30	39			
20995002	Thomas G. Thompson	TT019	055	100	grab, undifferentiated	1967	08	07		65	38	00	N	168	50	00	W	m	65.6333	-168.8333	51	0			
20995002	Thomas G. Thompson	TT018	045_075	103	grab, van veen	1967	07	29		64	01	20	N	169	02	00	W	m	64.02	-169.0333	30				
20995002	Thomas G. Thompson	TT018	035_056	103	grab, van veen	1967	07	27		65	18	20	N	168	57	00	W	m	65.3033	-168.95	48				
20995002	Thomas G. Thompson	TT018	036_059	0	unknown	1967	07	27		65	34	60	N	168	09	50	W	m	65.5767	-168.1583	33				
20995002	Thomas G. Thompson	TT018	033_052	0	unknown	1967	07	27		65	00	50	N	168	01	50	W	m	65.0083	-168.025	33				
20995002	Thomas G. Thompson	TT018	029_046	103	grab, van veen	1967	07	26		65	21	00	N	167	09	00	W	m	65.35	-167.15	17				
20995002	Thomas G. Thompson	TT018	030_048	103	grab, van veen	1967	07	26		65	18	30	N	167	17	70	W	m	65.305	-167.295	9				
06245001	Townsend Cromwell	JPO 212	84	100	grab, undifferentiated	1975	05	29	1352	59	32	20	N	145	59	49	W	m	59.5367	-145.9915	157		GRAB SAMPLE		
06245001	Townsend Cromwell	JPO 212	86	100	grab, undifferentiated	1975	05	31	0715	60	14	00	N	145	34	89	W	m	60.2333	-145.5815	48		GRAB SAMPLE		
06245001	Townsend Cromwell	JPO 212	74	100	grab, undifferentiated	1975	05	29	0802	60	09	20	N	146	01	49	W	m	60.1533	-146.0248	90		GRAB SAMPLE		
06245001	Townsend Cromwell	JPO 212	62	100	grab, undifferentiated	1975	05	30	1758	60	04	50	N	146	21	99	W	m	60.075	-146.3665	62		GRAB SAMPLE		
06245001	Townsend Cromwell	JPO 212	64	100	grab, undifferentiated	1975	05	29	0251	59	53	80	N	146	15	29	W	m	59.8967	-146.2548	81		GRAB SAMPLE		
06245001	Townsend Cromwell	JPO 212	59A	103	grab, van veen	1975	06	02	0949	60	11	80	N	146	31	00	W	m	60.1967	-146.5167	218		VAN VEEN GRAB		
20995002	Thomas G. Thompson	TT042	028_066	100	grab, undifferentiated	1969	08	25		61	34	00	N	168	15	20	W	m	61.5667	-168.2533	32				
20995002	Thomas G. Thompson	TT042	021_051	500	core, piston undiff.	1969	08	23		60	57	20	N	175	25	40	W	m	60.9533	-175.4233	103	838			
20995002	Thomas G. Thompson	TT042	018_040	100	grab, undifferentiated	1969	23	06		60	44	80	N	177	19	80	W	m	60.7467	-177.33	132				
20995002	Thomas G. Thompson	TT042	018_042	500	core, piston undiff.	1969	23	06		60	44	80	N	177	19	80	W	m	60.7467	-177.33	132	584			
20995002	Thomas G. Thompson	TT042	020_048	400	core, gravity undiff.	1969	08	23		60	54	60	N	176	08	10	W	m	60.91	-176.135	14	52			
20995002	Thomas G. Thompson	TT042	013_030	500	core, piston undiff.	1969	08	22		59	54	80	N	176	19	50	W	m	59.9133	-176.325	138	1174			
20995002	Thomas G. Thompson	TT042	015_034	100	grab, undifferentiated	1969	08	23		60	17	00	N	177	14	00	W	m	60.2833	-177.2333	146				
20995002	Thomas G. Thompson	TT042	009_020	100	grab, undifferentiated	1969	08	22		59	22	50	N	174	55	50	W	m	59.375	-174.925	126				
20995002	Thomas G. Thompson	TT051	148_290	100	grab, undifferentiated	1970	09	13		57	24	40	N	168	07	00	W	m	57.4067	-168.1167	72				
20995002	Thomas G. Thompson	TT051	129_259	400	core, gravity undiff.	1970	09	10		56	38	20	N	171	08	00	W	m	56.6367	-171.1333	119	47			
20995002	Thomas G. Thompson	TT051	136_268	100	grab, undifferentiated	1970	09	11		56	55	60	N	169	56	10	W	m	56.9267	-169.935	68				
20995002	Thomas G. Thompson	TT051	123_246	400	core, gravity undiff.	1970	09	09		59	14	00	N	172	34	00	W	m	59.2333	-172.5667	93	104			
06995003	Sea Sounder	S276WG	3	103	grab, van veen	1976	06	22	1557	60	05	36	N	152	34	13	W	m	60.0893	-152.5688	40		VAN VEEN GRAB		
06995003	Sea Sounder	S276WG	29	103	grab, van veen	1976	06	30	0448	59	14	98	N	152	28	15	W	m	59.2497	-152.4692	89		VAN VEEN GRAB		
06995003	Sea Sounder	S276WG	19	103	grab, van veen	1976	06	29	0302	58	56	25	N	152	23	36	W	m	58.9375	-152.3893	75		VAN VEEN GRAB		
06995003	Sea Sounder	S276WG	15	103	grab, van veen	1976	06	28	1201	59	31	08	N	152	54	00	W	m	59.518	-152.9	45		VAN VEEN GRAB		
06255005	Discoverer	D481NS	683A2	600	core, vibrating	1981	08			64	05	23	N	165	30	46	W	m	64.0872	-165.5077	20	450	VIBRACORER		
06245001	Townsend Cromwell	JPO 212	91	100	grab, undifferentiated	1975	05	31	0340	59	50	50	N	145	39	59	W	m	59.8417	-145.6598	97		GRAB SAMPLE		
06245001	Townsend Cromwell	JPO 212	95	100	grab, undifferentiated	1975	05	31	0845	60	03	30	N	145	19	79	W	m	60.055	-145.3298	132		GRAB SAMPLE		
06245001	Townsend Cromwell	JPO 212	88	100	grab, undifferentiated	1975	05	31	0521	59	59	20	N	145	33	99	W	m	59.9867	-145.5665	88		GRAB SAMPLE		
41995002	Multiple	unknown	AJT7128	0	unknown					70	43	60	N	149	45	00	W	m	70.7267	-149.75	18				
41995002	Multiple	unknown	AJT7110	0	unknown					70	14	00	N	147	30	00	W	m	70.2333	-147.5	5				
41995002	Multiple	unknown	A72-208	0	unknown					70	41	40	N	151	24	30	W	m	70.69	-151.405	12				
41995002	Multiple	unknown	ABP7216	0	unknown					70	44	80	N	145	22	00	W	m	70.7467	-145.3667	38				
41995002	Multiple	unknown	ABP7268	0	unknown					71	05	50	N	152	00	00	W	m	71.0917	-152	18				
41995002	Multiple	unknown	AER7222	0	unknown					70	26	41	N	148	50	50	W	m	70.4402	-148.8417	1				
41995002	Multiple	unknown	A72-200	0	unknown					70	48	70	N	151	53	80	W	m	70.8117	-151.8967	12				
41995002	Multiple	unknown	80-1811	0	unknown	1980				70	37	30	N	150	29	00	W	m	70.6217	-150.4833	13				
20995002	Thomas G. Thompson	TT018	029_043	0	unknown	1967	07	26		65	21	00	N	167	09	00	W	m	65.35	-167.15	17				
20995002	Thomas G. Thompson	TT018	016_022	103	grab, van veen	1967	07	24		62	43	00	N	165	28	00	W	m	62.7167	-165.4667	15				
20995002	Brown Bear	BB236	062	0	unknown	1959	08	13		66	52	00	N	166	50	00	W	m	66.8667	-166.8333	38				
20995002	Multiple	ANC69	063	101	grab, orange peel	1962	08	04		70	34	70	N	167	51	90	W	m	70.5783	-167.865	48				
20995002	Multiple	ANC69	050	101	grab, orange peel	1962	07	31		69	17	00	N	166	28	70	W	m	69.2833	-166.4783	33				
20995002	Multiple	ANC69	035_032	101	grab, orange peel	1962	07	28		70	03	00	N	166	58	00	W	m	70.05	-166.9667	48				
20995002	Multiple	ANC69	040	101	grab, orange peel	1962	07	29		69	42	60	N	166	43	10	W	m	69.71	-166.7183	48				
20995002	Multiple	ANC69	044	101	grab, orange peel	1962	07	29		69	12	80	N	166	44	50	W	m	69.2133	-166.7417	40				
20995002	Multiple	ANC69	046	101	grab, orange peel	1962	08	19		71	39	70	N	165	47	00	W	m	71.6617	-165.7833	44				
20995002	Multiple	ANC69	025	101	grab, orange peel	1962	07	26		69	36	20	N	167	21	80	W	m	69.6033	-167.3633	48				
20995002	Multiple	ANC69	030	101	grab, orange peel	1962	07	28		69	39	60	N	167	01	60	W	m	69.66	-167.0267	48				
20995002	Multiple	ANC69	018	100	grab, undifferentiated	1962	07	25		69	29	70	N	167	55	60	W	m	69.495	-167.9267	49	0			
20995002	Multiple	ANC69	021	101	grab, orange peel	1962	07	25		69	48	50	N	167	55	20	W	m	69.8083	-167.92	49				
20995002	Multiple	ANC69	004	101	grab, orange peel	1962	07	23		69	44	80	N	167	29	30	W	m	69.7467	-167.4883	49				
20995002	Multiple	ANC69	011	101	grab, orange peel	1962	07	25		68	46	80	N	167	55	00	W	m	68.78	-167.9167	49				
41995002	Multiple	unknown	BRSLF36	0	unknown					56	38	40	N	171	18	00	W	m	56.64	-171.3					
41995002	Multiple	unknown	BRSLF24	0	unknown					55	24	00	N	165	54	00	W	m	55.4	-165.9					
41995002	Multiple	unknown	BRSLF44	0	unknown					54	05	40	N	166	33	00	W	m	54.09	-166.55					
41995002	Multiple	unknown	BRSLF46	0	unknown					59	34	20	N	175	40	20	W	m	59.57	-175.67					
41995002	Multiple	unknown	BRBAY_5	0	unknown					55	58	20	N	162	19	20	W	m	55.97	-162.32					
41995002	Multiple	unknown	BRSLF13	0	unknown					58	39	00	N	169	51	60	W	m	58.65	-169.86					
41995002	Multiple	unknown	BRSLF17	0	unknown					59	43	80	N	165	37	20	W	m	59.73	-165.62					
41995002	Multiple	unknown	BRSLF18	0	unknown					59	16	80	N	165	34	20	W	m	59.28	-165.57					
41995002	Multiple	unknown	BRSLF21	0	unknown					56	40	80	N	165	23	40	W	m	56.68	-165.39					
41995002	Multiple	unknown	BRBAY23	0	unknown					56	16	20	N	165	04	80	W	m	56.27	-165.08					
41995002	Multiple	unknown	BRBAY27	0	unknown					57	36	00	N	161	28	20	W	m	57.6	-161.47					
20995002	Thomas G. Thompson	TT042	118_262	100	grab, undifferentiated	1969	09	06		60	36	90	N	172	07	90	W	m	60.615	-172.1317	62				
20995002	Thomas G. Thompson	TT042	110_244	100	grab, undifferentiated	1969	09	05		62	14	90	N	172	43	00	W	m	62.2483	-172.7167	58				
20995002	Thomas G. Thompson	TT042	112_248	100	grab, undifferentiated	1969	09	05		61	52	00	N	172	35	00	W	m	61.8667	-172.5833	61				
20995002	Thomas G. Thompson	TT042	104_230	100	grab, undifferentiated	1969	09	04		63	40	00	N	173	00	90	W	m	63.6667	-173.015	64				
20995002	Thomas G. Thompson	TT042	106_232	100	grab, undifferentiated	1969	09	04		63	22	60	N	173	09	70	W	m	63.3767	-173.1617	69				
20995002	Thomas G. Thompson	TT042	096_216	100	grab, undifferentiated	1969	09	03		62	40	10	N	171	20	90	W	m	62.6683	-171.3483	47				
20995002	Northwind	NW063	043	401	core, gravity, phleger	1963	08	14		69	11	00	N	171	00	00	W	m	69.1833	-171	53	117			
20995002	Northwind	NW063	033	401	core, gravity, phleger	1963	08	10		69	30	00	N	177	09	00	W	m	69.5	-177.15	51	83			
20995002	Northwind	NW063	034	401	core, gravity, phleger	1963	08	11		69	19	20	N	177	35	00	W	m	69.32	-177.5833	48	18			
20995002	Northwind	NW063	024	101	grab, orange peel	1963	08	10		68	26	00	N	175	23	00	W	m	68.4333	-175.3833	51				
20995002	Northwind	NW063	028	401	core, gravity, phleger	1963	08	10		69	25	00	N	173	15	00	W	m	69.4167	-173.25	53	112			
20995002	Northwind	NW063	030	401	core, gravity, phleger	1963	08	10		70	19	00	N	175	30	00	W	m	70.3167	-175.5	66	80			
20995002	Northwind	NW063	014	401	core, gravity, phleger	1963	08	09		67	28	00	N	170	22	00	W	m	67.4667	-170.3667	48	63			
20995002	Multiple	ANC69	073	101	grab, orange peel	1962	08	06		71	14	50	N	167	33	10	W	m	71.2417	-167.5517	48				
20995002	Brown Bear	BB268	010	0	unknown	1960	07			62	19	00	N	165	56	00	W	m	62.3167	-165.9333	9				
20995002	Brown Bear	BB236	165	0	unknown	1959	08	30		66	43	00	N	167	44	00	W	m	66.7167	-167.7333	57				
20995002	Brown Bear	BB236	168	0	unknown	1959	08	31		66	21	00	N	168	54	00	W	m	66.35	-168.9	53				
41995002	Multiple	unknown	AJT7204	0	unknown					70	29	50	N	149	07	60	W	m	70.4917	-149.1267	2				
41995002	Multiple	unknown	GLA7054	0	unknown	1970	10	10	1650	69	24	00	N	167	15	00	W	m	69.4	-167.25	47				
41995002	Multiple	unknown	GLA7055	0	unknown	1970	10	10	2256	69	13	00	N	166	52	00	W	m	69.2167	-166.8667	40				
41995002	Multiple	unknown	GLA7115	0	unknown					70	26	50	N	147	00	00	W	m	70.4417	-147	32				
41005002	Unknown Platform	OCSSEDAN	C19	103	grab, van veen					68	30	00	N	168	22	00	W	m	68.5	-168.3667	52		VAN VEEN GRAB		
06245001	Townsend Cromwell	JPO 212	213	100	grab, undifferentiated	1975	06	2	0719	59	44	70	N	144	30	19	W	m	59.745	-144.5032	113		GRAB SAMPLE		
06245001	Townsend Cromwell	JPO 212	216	100	grab, undifferentiated	1975	06	2	0829	59	42	10	N	144	22	99	W	m	59.7017	-144.3832	152		GRAB SAMPLE		
06245001	Townsend Cromwell	JPO 212	22	100	grab, undifferentiated	1975	05	30	0526	59	27	20	N	146	41	09	W	m	59.4533	-146.6848	106		GRAB SAMPLE		
06245001	Townsend Cromwell	JPO 212	180	104	grab, shipek	1975	06	1	0330	60	09	10	N	144	44	69	W	m	60.1517	-144.7448	31		SHIPEK GRAB		
06245001	Townsend Cromwell	JPO 212	185	104	grab, shipek	1975	06	01	1908	59	46	70	N	144	38	40	W	m	59.7783	-144.64	50		SHIPEK GRAB		
06245001	Townsend Cromwell	JPO 212	171	104	grab, shipek	1975	05	31	2352	60	14	25	N	145	27	99	W	m	60.2375	-145.4665	24		SHIPEK GRAB		
06245001	Townsend Cromwell	JPO 212	179A	104	grab, shipek	1975	06	1	0001	60	14	80	N	145	26	89	W	m	60.2467	-145.4482	18		SHIPEK GRAB		
06245001	Townsend Cromwell	JPO 212	161	100	grab, undifferentiated	1975	05	31	2004	60	17	40	N	146	23	69	W	m	60.29	-146.3948	22		GRAB SAMPLE		
06245001	Townsend Cromwell	JPO 212	224	104	grab, shipek	1975	06	2	1759	59	50	00	N	144	15	99	W	m	59.8333	-144.2665	64		SHIPEK GRAB		
06245001	Townsend Cromwell	JPO 212	228	100	grab, undifferentiated	1975	06	2	1415	59	36	50	N	144	02	39	W	m	59.6083	-144.0398	658		GRAB SAMPLE		
20995002	Northwind	NW362	089	101	grab, orange peel	1962	10	24		67	31	00	N	169	00	00	W	m	67.5167	-169	48	0			
20995002	Northwind	NW362	091	101	grab, orange peel	1962	10	24		67	30	00	N	165	57	00	W	m	67.5	-165.95	40	0			
20995002	Staten Island	SI689	002	101	grab, orange peel	1961	09	10		70	43	00	N	170	45	00	W	m	70.7167	-170.75	35				
20995002	Northwind	NW362	066	100	grab, undifferentiated	1962	10	22		68	30	00	N	177	00	00	W	m	68.5	-177					
20995002	Northwind	NW362	069	400	core, gravity undiff.	1962	10	22		68	30	00	N	172	00	00	W	m	68.5	-172	52	32			
20995002	Northwind	NW362	072	400	core, gravity undiff.	1962	10	22		68	29	00	N	169	01	00	W	m	68.4833	-169.0167	56	26			
20995002	Northwind	NW362	080	400	core, gravity undiff.	1962	10	23		68	02	00	N	172	04	00	W	m	68.0333	-172.0667	40	13			
06245001	Townsend Cromwell	JPO 212	165	104	grab, shipek	1975	05	31	2157	60	18	30	N	145	53	49	W	m	60.305	-145.8915	33		SHIPEK GRAB		
06245001	Townsend Cromwell	JPO 212	16	103	grab, van veen	1975	05	30	0902	59	45	20	N	146	49	40	W	m	59.7533	-146.8233	108		VAN VEEN GRAB		
06245001	Townsend Cromwell	JPO 212	142	103	grab, van veen	1975	05	29	1630	60	06	80	N	146	14	50	W	m	60.1133	-146.2417	261		VAN VEEN GRAB		
06245001	Townsend Cromwell	JPO 212	147	104	grab, shipek	1975	05	31	0041	59	34	50	N	145	45	70	W	m	59.575	-145.7617	194		SHIPEK GRAB		
06245001	Townsend Cromwell	JPO 212	135	103	grab, van veen	1975	06	01	1315	59	56	20	N	144	58	20	W	m	59.9367	-144.97	196		VAN VEEN GRAB		
09995040	Northwind	31501	272	100	grab, undifferentiated	1955	04	14		58	18	00	N	168	07	00	W	m	58.3	-168.1167	62		GRAB SAMPLE		
09995040	Northwind	31501	297	100	grab, undifferentiated	1955	04	18		56	59	00	N	163	11	00	W	m	56.9833	-163.1833	54		GRAB SAMPLE		
09995040	Northwind	31501	235	100	grab, undifferentiated	1955	04	12		58	40	00	N	173	30	00	W	m	58.6667	-173.5	120		GRAB SAMPLE		
09995040	Northwind	31501	18	100	grab, undifferentiated	1955	03	08		58	50	00	N	168	29	00	W	m	58.8333	-168.4833	42		GRAB SAMPLE		
20995002	Tomcod	AWF68	413	100	grab, undifferentiated	1968	08	14		64	29	30	N	164	17	40	W	m	64.4883	-164.29	21				
20995002	Thomas G. Thompson	TT051	152_299	400	core, gravity undiff.	1970	09	14		55	18	70	N	167	04	50	W	m	55.3117	-167.075	143	142			
20995002	Tomcod	AWF68	312	100	grab, undifferentiated	1968	08	12		64	28	10	N	164	44	30	W	m	64.4683	-164.7383	2				
20995002	Thomas G. Thompson	TT051	142_280	100	grab, undifferentiated	1970	09	12		59	36	00	N	169	23	80	W	m	59.6	-169.3967	50				
20995002	Thomas G. Thompson	TT051	144_284	100	grab, undifferentiated	1970	09	12		59	18	80	N	168	58	50	W	m	59.3133	-168.975	48				
09995009	Staten Island	N00636	SI-7	401	core, gravity, phleger	1959	08	02		72	41	00	N	157	20	00	W	m	72.6833	-157.3333	311	9	PHLEGER CORE		
20995002	Staten Island	SI689	006	101	grab, orange peel	1961	09	10		70	46	00	N	167	39	00	W	m	70.7667	-167.65	38				
20995002	Northwind	NW362	086	101	grab, orange peel	1962	10	23		67	30	00	N	172	07	00	W	m	67.5	-172.1167	47				
65005001	Unknown Platform	ALASKAG	DBC19B1	701	drive sample, hand core	1977	2	2	2000	59	21	35	N	139	20	15	W	m	59.3558	-139.3358		15	HAND CORE		
20995002	Thomas G. Thompson	TT051	002_007	500	core, piston undiff.	1970	08	15		67	46	80	N	167	47	20	W	m	67.78	-167.7867	52	215			
20995002	Northwind	NW362	063	101	grab, orange peel	1962	10	21		68	31	00	N	176	00	00	W	m	68.5167	-176	50				
20995002	Northwind	NW362	050	101	grab, orange peel	1962	10	19		70	00	00	N	173	26	00	W	m	70	-173.4333	47				
20995002	Northwind	NW362	053	101	grab, orange peel	1962	10	19		70	03	00	N	167	57	00	W	m	70.05	-167.95	47				
